Date,TSLA Open,TSLA High,TSLA Low,TSLA Close,TSLA Volume,TSLA VWAP,Market Bullish Sentiment,Market Neutral Sentiment,Market Bearish Sentiment,SPY Open,SPY High,SPY Low,SPY Close,SPY Volume,SPY VWAP,AMZN Open,AMZN High,AMZN Low,AMZN Close,AMZN Volume,AMZN VWAP
6/18/2020,200.600006,203.839996,198.893997,200.792007,48759500,200.792007,0.244,0.278,0.478,310.01001,312.299988,309.51001,311.779999,80828700,311.779999,2647.01001,2659.639893,2636.110107,2653.97998,2487800,2653.97998
6/19/2020,202.556,203.194,198.268005,200.179993,43398500,200.179993,0.244,0.278,0.478,314.170013,314.380005,306.529999,308.640015,135549600,308.640015,2678.080078,2697.429932,2659,2675.01001,5777000,2675.01001
6/22/2020,199.990005,201.776001,198.003998,198.863998,31812000,198.863998,0.244,0.278,0.478,307.98999,311.049988,306.75,310.619995,74649400,310.619995,2684.5,2715,2669,2713.820068,3208800,2713.820068
6/23/2020,199.776001,202.399994,198.802002,200.356003,31826500,200.356003,0.244,0.278,0.478,313.48999,314.5,311.609985,312.049988,68471200,312.049988,2726.02002,2783.110107,2718.040039,2764.409912,4231700,2764.409912
6/24/2020,198.822006,200.175995,190.628006,192.169998,54798000,192.169998,0.244,0.278,0.478,309.839996,310.51001,302.100006,304.089996,132813500,304.089996,2780,2796,2721,2734.399902,4526600,2734.399902
6/25/2020,190.854004,197.195999,187.429993,197.195999,46272500,197.195999,0.241,0.27,0.489,303.470001,307.640015,301.279999,307.350006,89468000,307.350006,2739.550049,2756.22998,2712.139893,2754.580078,2968700,2754.580078
6/26/2020,198.955994,199,190.973999,191.947998,44274500,191.947998,0.241,0.27,0.489,306.160004,306.390015,299.420013,300.049988,127961000,300.049988,2775.060059,2782.570068,2688,2692.870117,6500800,2692.870117
6/29/2020,193.802002,202,189.703995,201.869995,45132000,201.869995,0.241,0.27,0.489,301.410004,304.609985,298.929993,304.459991,79773300,304.459991,2690.01001,2696.800049,2630.080078,2680.379883,4223400,2680.379883
6/30/2020,201.300003,217.537994,200.746002,215.962006,84592500,215.962006,0.241,0.27,0.489,303.98999,310.200012,303.820007,308.359985,113394800,308.359985,2685.070068,2769.629883,2675.030029,2758.820068,3769700,2758.820068
7/1/2020,216.600006,227.065994,216.100006,223.925995,66634500,223.925995,0.241,0.27,0.489,309.570007,311.890015,309.070007,310.519989,72396500,310.519989,2757.98999,2895,2754,2878.699951,6363400,2878.699951
7/2/2020,244.296005,245.600006,237.119995,241.731995,86250500,241.731995,0.222,0.32,0.459,314.23999,315.700012,311.51001,312.230011,69344200,312.230011,2912.01001,2955.560059,2871.100098,2890.300049,6593400,2890.300049
7/6/2020,255.337997,275.558014,253.207993,274.31601,102849500,274.31601,0.222,0.32,0.459,316.369995,317.679993,315.559998,317.049988,61713800,317.049988,2934.969971,3059.879883,2930,3057.040039,6880600,3057.040039
7/7/2020,281.002014,285.899994,267.34201,277.971985,107448500,277.971985,0.222,0.32,0.459,315.380005,317.519989,313.369995,313.779999,82910000,313.779999,3058.550049,3069.550049,2990,3000.120117,5257500,3000.120117
7/8/2020,281,283.451996,262.268005,273.175995,81556500,273.175995,0.222,0.32,0.459,314.609985,316.299988,312.700012,316.179993,54638600,316.179993,3022.610107,3083.969971,3012.429932,3081.110107,5037600,3081.110107
7/9/2020,279.39801,281.712006,270.256012,278.855988,58588000,278.855988,0.272,0.302,0.427,316.839996,317.100006,310.679993,314.380005,83354200,314.380005,3115.98999,3193.879883,3074,3182.629883,6388700,3182.629883
7/10/2020,279.200012,309.783997,275.201996,308.929993,116688000,308.929993,0.272,0.302,0.427,314.309998,317.880005,312.76001,317.589996,57550400,317.589996,3191.76001,3215,3135.699951,3200,5486000,3200
7/13/2020,331.799988,358.997986,294.221985,299.411987,194927000,299.411987,0.272,0.302,0.427,320.130005,322.709991,314.130005,314.839996,102997500,314.839996,3251.060059,3344.290039,3068.389893,3104,7720400,3104
7/14/2020,311.200012,318,286.200012,303.359985,117090500,303.359985,0.272,0.302,0.427,313.299988,319.76001,312,318.920013,93657000,318.920013,3089,3127.379883,2950,3084,7231900,3084
7/15/2020,308.600006,310,291.399994,309.201996,81839000,309.201996,0.272,0.302,0.427,322.410004,323.040009,319.269989,321.850006,87196500,321.850006,3080.22998,3098.350098,2973.179932,3008.870117,5788900,3008.870117
7/16/2020,295.432007,306.34201,293.200012,300.127991,71504000,300.127991,0.308,0.238,0.454,319.790009,321.279999,319.089996,320.790009,54622500,320.790009,2971.060059,3032,2918.22998,2999.899902,6394200,2999.899902
7/17/2020,302.690002,307.502014,298,300.167999,46650000,300.167999,0.308,0.238,0.454,321.880005,322.570007,319.73999,321.720001,62774900,321.720001,3009,3024,2948.449951,2961.969971,4761300,2961.969971
7/20/2020,303.802002,330,297.600006,328.600006,85607000,328.600006,0.308,0.238,0.454,321.429993,325.130005,320.619995,324.320007,56308800,324.320007,3000.199951,3201.360107,2994.02002,3196.840088,7598200,3196.840088
7/21/2020,327.985992,335,311.600006,313.671997,80536000,313.671997,0.308,0.238,0.454,326.450012,326.929993,323.940002,325.01001,57292200,325.01001,3232.48999,3240.580078,3105.719971,3138.290039,6121300,3138.290039
7/22/2020,319.799988,325.283997,312.399994,318.466003,70805500,318.466003,0.308,0.238,0.454,324.619995,327.200012,324.5,326.859985,57792900,326.859985,3125,3150,3065.26001,3099.909912,4104200,3099.909912
7/23/2020,335.790009,337.799988,296.153992,302.614014,121642500,302.614014,0.261,0.271,0.468,326.470001,327.230011,321.480011,322.959991,75738000,322.959991,3098.27002,3098.27002,2970,2986.550049,5656900,2986.550049
7/24/2020,283.201996,293,273.308014,283.399994,96983000,283.399994,0.261,0.271,0.468,320.950012,321.98999,319.25,320.880005,73766600,320.880005,2930,3031.580078,2888,3008.909912,5632400,3008.909912
7/27/2020,287,309.588013,282.600006,307.920013,80243500,307.920013,0.261,0.271,0.468,321.630005,323.410004,320.769989,323.220001,48293000,323.220001,3062,3098,3015.77002,3055.209961,4170500,3055.209961
7/28/2020,300.799988,312.940002,294.884003,295.298004,79043500,295.298004,0.261,0.271,0.468,322.429993,323.640015,320.850006,321.170013,57495000,321.170013,3054.27002,3077.090088,2995.76001,3000.330078,3126700,3000.330078
7/29/2020,300.200012,306.962006,297.399994,299.821991,47134500,299.821991,0.261,0.271,0.468,322.119995,325.730011,322.079987,325.119995,48454200,325.119995,3030.98999,3039.159912,2996.77002,3033.530029,2974100,3033.530029
7/30/2020,297.600006,302.64801,294.200012,297.497986,38105000,297.497986,0.202,0.313,0.485,321.899994,324.410004,319.640015,323.959991,61861700,323.959991,3014,3092,3005,3051.879883,6128300,3051.879883
7/31/2020,303,303.410004,284.196014,286.152008,61041000,286.152008,0.202,0.313,0.485,325.899994,326.630005,321.329987,326.519989,84986800,326.519989,3244,3246.820068,3151,3164.679932,8085500,3164.679932
8/3/2020,289.839996,301.962006,288.876007,297,44046500,297,0.202,0.313,0.485,328.320007,329.619995,327.730011,328.790009,53077900,328.790009,3180.51001,3184,3104,3111.889893,5074700,3111.889893
8/4/2020,299.002014,305.481995,292.399994,297.399994,42075000,297.399994,0.202,0.313,0.485,327.859985,330.059998,327.859985,330.059998,41917900,330.059998,3101.209961,3167.23999,3101.209961,3138.830078,4694300,3138.830078
8/5/2020,298.597992,299.967987,293.661987,297.003998,24739000,297.003998,0.202,0.313,0.485,331.470001,332.390015,331.179993,332.109985,42697700,332.109985,3143.77002,3213.590088,3127.300049,3205.030029,3916500,3205.030029
8/6/2020,298.165985,303.462006,295.451996,297.915985,29961500,297.915985,0.233,0.291,0.476,331.480011,334.459991,331.130005,334.329987,43679400,334.329987,3194.360107,3247.469971,3165.429932,3225,3940600,3225
8/7/2020,299.90799,299.950012,283.002014,290.541992,44482000,290.541992,0.233,0.291,0.476,333.279999,334.880005,332.299988,334.570007,57308300,334.570007,3224.01001,3240.810059,3140.669922,3167.459961,3936100,3167.459961
8/10/2020,289.600006,291.5,277.167999,283.713989,37611500,283.713989,0.233,0.291,0.476,335.059998,335.769989,332.959991,335.570007,44282100,335.570007,3170.310059,3172.51001,3101.52002,3148.159912,3167300,3148.159912
8/11/2020,279.200012,284,273,274.877991,43129000,274.877991,0.233,0.291,0.476,336.850006,337.540009,332.01001,332.799988,69601100,332.799988,3113.199951,3159.219971,3073,3080.669922,3718100,3080.669922
8/12/2020,294,317,287,310.951996,109147000,310.951996,0.233,0.291,0.476,335.440002,338.279999,335.410004,337.440002,53774400,337.440002,3108,3174.389893,3101.419922,3162.23999,3522100,3162.23999
8/13/2020,322.200012,330.235992,313.451996,324.200012,102126500,324.200012,0.3,0.278,0.421,336.609985,338.25,335.829987,336.829987,41816100,336.829987,3182.98999,3217.52002,3155,3161.02002,3149000,3161.02002
8/14/2020,332.997986,333.76001,325.328003,330.141998,62888000,330.141998,0.3,0.278,0.421,336.410004,337.420013,335.619995,336.839996,47260400,336.839996,3178.179932,3178.23999,3120,3148.02002,2751700,3148.02002
8/17/2020,335.399994,369.171997,334.56601,367.127991,101211500,367.127991,0.3,0.278,0.421,337.940002,338.339996,336.850006,337.910004,35481000,337.910004,3173.120117,3194.969971,3154.179932,3182.409912,2691200,3182.409912
8/18/2020,379.798004,384.779999,369.022003,377.417999,82372500,377.417999,0.3,0.278,0.421,338.339996,339.100006,336.609985,338.640015,38733900,338.640015,3212,3320,3205.820068,3312.48999,5346000,3312.48999
8/19/2020,373,382.200012,368.242004,375.705994,61026500,375.705994,0.3,0.278,0.421,339.049988,339.609985,336.619995,337.230011,68054200,337.230011,3303.01001,3315.899902,3256,3260.47998,4185100,3260.47998
8/20/2020,372.135986,404.39801,371.411987,400.365997,103059000,400.365997,0.304,0.272,0.424,335.359985,338.799988,335.220001,338.279999,42207800,338.279999,3252,3312.620117,3238,3297.370117,3332500,3297.370117
8/21/2020,408.951996,419.097992,405.01001,409.996002,107448000,409.996002,0.304,0.272,0.424,337.920013,339.720001,337.549988,339.480011,55106600,339.480011,3295,3314.399902,3275.389893,3284.719971,3575900,3284.719971
8/24/2020,425.256012,425.799988,385.503998,402.839996,100318000,402.839996,0.304,0.272,0.424,342.119995,343,339.450012,342.920013,48588700,342.920013,3310.149902,3380.320068,3257.560059,3307.459961,4666300,3307.459961
8/25/2020,394.977997,405.589996,393.600006,404.667999,53294500,404.667999,0.304,0.272,0.424,343.529999,344.209991,342.269989,344.119995,38463400,344.119995,3294.98999,3357.399902,3267,3346.48999,3992800,3346.48999
8/26/2020,412,433.200012,410.726013,430.634003,71197000,430.634003,0.304,0.272,0.424,344.76001,347.859985,344.170013,347.570007,50790200,347.570007,3351.110107,3451.73999,3344.570068,3441.850098,6508700,3441.850098
8/27/2020,436.09201,459.119995,428.5,447.75,118465000,447.75,0.321,0.283,0.396,348.51001,349.899994,346.529999,348.329987,58034100,348.329987,3450.050049,3453,3378,3400,4264800,3400
